ID,Name,Link,Exam,Questions,Answers
107,Erhvervsret,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=107&fagnavn=Erhvervsret,2017 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Erhvervsret sommer 2017 I.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Erhvervsret sommer 2017 I rettevejledning.pdf
107,Erhvervsret,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=107&fagnavn=Erhvervsret,2016 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Erhvervsret 2016 I endelig.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Erhvervsret sommer 2016 I rettevejledning endelig.pdf
107,Erhvervsret,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=107&fagnavn=Erhvervsret,"2016 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Erhvervsret 2016 II endelig.pdf,None
107,Erhvervsret,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=107&fagnavn=Erhvervsret,2015 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Erhvervsret sommer 2015 I endelig.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Erhvervsret sommer 2015 I rettevejledning.pdf
107,Erhvervsret,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=107&fagnavn=Erhvervsret,"2015 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Erhvervsret sommer 2015 II endelig.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Erhvervsret sommer 2015 II rettevejledning.pdf
107,Erhvervsret,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=107&fagnavn=Erhvervsret,2014 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Erhvervsret sommereksamen 2014 I.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv erhvervsret eks 2014 I rettevejledning.pdf
107,Erhvervsret,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=107&fagnavn=Erhvervsret,"2014 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Erhvervsret sommereksamen 2014 II.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Erhvervsret sommereksamen 2014 II.pdf
107,Erhvervsret,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=107&fagnavn=Erhvervsret,2013 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/erhvervsret S13.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Erhvervsret S13.pdf
107,Erhvervsret,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=107&fagnavn=Erhvervsret,"2013 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/erhvervsret Sr13.pdf,None
107,Erhvervsret,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=107&fagnavn=Erhvervsret,2012 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Erhvervsret S12.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv erhvervsret S12.pdf
107,Erhvervsret,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=107&fagnavn=Erhvervsret,2011 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Erhvervsret S11.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Erhvervsret S11.pdf
107,Erhvervsret,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=107&fagnavn=Erhvervsret,"2011 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Erhvervsret SR11.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Erhvervsret SR11.pdf
107,Erhvervsret,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=107&fagnavn=Erhvervsret,2010 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Erhvervsret S10.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Erhvervsret S10.pdf
107,Erhvervsret,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=107&fagnavn=Erhvervsret,"2010 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Erhvervsret SR10.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Erhvervsret SR10.pdf
107,Erhvervsret,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=107&fagnavn=Erhvervsret,2009 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Erhvervsret juni 2009.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Erhvervsret juni 2009 rv.pdf
107,Erhvervsret,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=107&fagnavn=Erhvervsret,"2009 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Erhvervsret SR09.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Erhvervsret SR09.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,2020 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/International Economics summer 2020 NY.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv International Economics Exam 2020.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,"2020 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/International Economics - aug 2020 -NY.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv_international_economics_2020_aug_w_answers.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,2019 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/international Economics sommer 2019 NY.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv International economics - 2019.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,"2019 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/International Economics - August.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv ie - aug 2019 w answers.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,2018 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IE Exam_2200_F18 rettet.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IE exam_2200_F18_w_answers ny.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,2018 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/International Economics exam Winter 2019 ny .pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv International Economics exam V18 w_o answers.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,"2018 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IE SR18complete reexam.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Rv_IE exam_w_answers.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,2017 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IE Eksamen_KU_juni_2017_ver_1.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IE_juni_2017_solutions (1).pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,"2017 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IE Eksamen_KU_august_2017_ver_1.pdf,None
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,2016 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Int ØkonomiJune2016.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IEexamJune2016answers.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,"2016 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IEexamAugust2016.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IEexamAugust2016answers.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,2015 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IEexamJune2015.pdfIEexamJune2015.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IEexamJune2015answers.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,"2015 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IEexamAugust2015.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IEexamAugust2015answers.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,2014 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IEexamJune2014.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IEexamJune2014.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,"2014 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IEexamAugust2014.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IEexamAugust2014answers.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,2013 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IEexamJune2013.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv international economics S13.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,2012 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IEexamJune2012.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IE S12.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,2011 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/International Economics S11.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Int. Economics S11.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,"2011 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Int Economics SR11.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv int ec SR11.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,2010 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/International Economics S10.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv International Economics S10.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,"2010 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/International Economics SR10.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv International Economics SR10.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,2009 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/International Economics S09.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv International Economics S09.pdf
121,International Economics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=121&fagnavn=International%20Economics,"2009 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/International Economics SR09.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv International Economics SR09.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,2020 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2020-exam-v1 NY.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IO-Spring-2020-exam-solutions-v2.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,"2020 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2020-resit-exam-v1 (002) NY.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IO-Spring-2020-resit-exam-solutions-v2.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,2019 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2019-exam-v1.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IO-Spring-2019-exam-v1-sols-v2.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,"2019 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2019-resit-exam-v1.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IO-Spring-2019-resit-exam-v1-sols-v3.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,2018 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2018-exam-v2.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IO-Spring-2018-exam-v2-sols-v2.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,"2018 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2018-resit-exam-v2.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rvIO-Spring-2018-resit-exam-v2-sols-v1.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,2017 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2017-exam-w-cover-v1.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IO-Spring-2017-exam-v1-sols-v2.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,"2017 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2017-resit-exam-w-cover-v1.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IO-Spring-2017-resit-exam-v1-sols-v1.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,2016 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Industrial juni 16.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IO-Spring-2016-exam-v2-sols-v2.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,"2016 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Industrial august 16.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IO-Spring-2016-resit-exam-v3-sols-v2.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,2015 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2015-exam-v2.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IO-Spring-2015-exam-v2-sols-v3.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,"2015 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2015-resit-exam-v4.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IO-Spring-2015-resit-exam-v4-sols-v1.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,2014 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2014-exam-v1.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IO-Spring-2014-exam-v1-sols-v2.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,"2014 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2014-resit-exam-v1.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rvIO-Spring-2014-resit-exam-v1-sols-v2.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,2013 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2013-exam-v1.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IO S13.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,"2013 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2013-resit-exam-v1.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv IO-Spring-2013-resit-exam-v1-solutions-v3.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,2012 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2012-exam-v3.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Industrial Organization S12.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,"2012 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2012-exam-resit-August-v1.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Industrial Organization SR12.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,2011 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Industrial Organization S11.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Industrial Organization S11.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,"2011 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Industrial Organization SR11.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv industrial SR11.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,2010 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Industrial organization S10.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Industrial Organization S10.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,"2010 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Industrial organization SR10.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Industrial Organization SR10.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,2009 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Industrial Organization S09 eng.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/IO-Spring-2009-exam-v2-w-solutions-3.pdf
136,Industrial Organization,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=136&fagnavn=Industrial%20Organization,"2009 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Industrial Organization SR09.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Industriøkonomi SR09.pdf
138,Economic Growth,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=138&fagnavn=Economic%20Growth,2020 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Economic Growth sommer 20 NY.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Economic Growth sommer 20.pdf
138,Economic Growth,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=138&fagnavn=Economic%20Growth,"2020 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Ec. Growth reexam august 2020 NY.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Ec. Growth reexam_with_solutions august 2020.pdf
138,Economic Growth,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=138&fagnavn=Economic%20Growth,2019 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Exam_growth2019 ny.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Exam_growth2019_solution.pdf
138,Economic Growth,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=138&fagnavn=Economic%20Growth,"2019 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/growth2019_textexam - Kopi.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Rv_growth2019_solution.pdf
138,Economic Growth,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=138&fagnavn=Economic%20Growth,2018 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Economic Growth S18 rettet.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Economic Growth S18.pdf
138,Economic Growth,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=138&fagnavn=Economic%20Growth,"2018 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Ec Growth SR18reexam.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Ec Growth SR18reexam_solutions.pdf
138,Economic Growth,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=138&fagnavn=Economic%20Growth,2017 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/EconomicGrowthExam2017.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rvEconomicGrowthExamSOLUTIONS2017.pdf
138,Economic Growth,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=138&fagnavn=Economic%20Growth,"2017 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/EconomicGrowthW2017R.pdf,None
138,Economic Growth,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=138&fagnavn=Economic%20Growth,2016 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/EconomicGrowth-May 31-2016.pdf,None
138,Economic Growth,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=138&fagnavn=Economic%20Growth,"2016 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/EcGrowth-August-29-2016.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv-EconomicGrowth-August2016.pdf
138,Economic Growth,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=138&fagnavn=Economic%20Growth,2015 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/EconomicGrowth-June-4-2015.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv EconomicGrowth-June-4-2015.pdf
